-83.907292,40.295028,-56.149667,45.710288,91.440035,58.197660,-36.606882,-6.562388,87.552150,-64.426961,
77.819094,-46.925343,14.777169,-93.459489,80.248291,-17.521268,-92.451415,96.739328,-77.315308,60.975453,
16.645153,-45.397901,-29.584272,-18.445758,-18.033723,-26.867517,-43.545823,-47.825948,99.939355,-81.020455,
14.916814,-14.689506,51.848348,-72.976379,-34.839687,43.460555,-83.755346,-42.572320,-80.171828,92.917422,
69.727322,60.822722,-34.666803,-44.375960,49.612304,74.655100,-6.136091,-55.680734,-1.722354,83.647014,
-33.165261,55.192596,-11.839067,-81.080141,46.858201,74.929199,96.343578,-99.454202,10.723493,22.010967,
-92.461586,20.812513,-86.463425,9.892125,49.250090,95.810372,-92.887184,33.939239,89.677547,-48.881116,
50.264062,2.095297,-18.961400,18.672497,74.197866,88.081321,-44.884929,52.032945,98.282127,30.354408,
-41.482185,94.341251,-22.889283,-56.579100,-21.669826,-47.878814,-91.085581,6.825783,78.854244,51.437167,
-38.576564,88.094914,-1.712195,68.824065,47.466230,80.996538,4.769158,-2.392742,20.303913,63.820367,
-34.673928,-8.849608,48.430085,-84.884329,-38.090630,86.599334,-42.742882,64.928670,-35.863621,48.956019,
80.797093,74.927371,-34.309819,41.662640,93.986590,2.735186,95.389736,-97.019915,51.360430,83.980331,
-53.471961,-91.726102,-58.573022,52.502355,19.719289,69.054161,-16.902151,-62.599510,80.220190,10.368764,
-26.970959,26.730208,-16.650102,62.567978,-39.011621,-86.513615,-33.257157,-61.635469,-13.069482,47.333377,
4.211291,-36.705848,31.381301,-13.475467,85.050368,-88.927021,69.256772,57.758467,35.938759,-15.185973,
-90.516135,-95.514522,-15.857697,73.952988,74.354089,26.040267,-80.537761,13.668999,-47.445306,-14.424479,
2.407302,6.429257,19.134467,-93.455993,90.950551,83.479577,37.903820,16.738965,-47.095075,-78.041634,
66.382492,-33.825536,-70.302323,-74.399422,13.026177,96.347808,67.377899,15.148547,25.610916,78.539786,
-16.150313,-68.417518,28.684841,32.646361,-53.568042,-71.506844,-53.466540,88.506839,98.520638,-71.671940,
-19.372246,-80.637971,51.654472,55.805367,-48.533650,-44.756091,6.469889,10.379131,-98.652459,-31.110893,
-37.753542,-85.361132,-46.904388,64.793081,88.539331,-38.625395,80.475238,-88.551510,-28.864194,-83.334326,
-88.575471,41.901570,40.346956,89.846083,-14.424306,26.351699,72.599246,14.639944,-76.025239,-65.297430,
-16.942606,1.555593,21.489440,21.658082,-59.246993,57.472850,35.324151,49.140098,-14.135266,99.660318,
-93.100122,-81.038639,-25.797624,92.390148,81.006137,-30.311608,-30.986039,-24.202052,84.979374,90.198828,
-54.687548,19.195201,38.516490,-60.336357,11.084034,-55.012738,-72.881640,70.229529,-67.853813,-8.352683,
83.486613,-43.856454,76.057251,-50.736464,-88.904234,-6.396990,81.749511,-89.106139,15.326352,23.175391,
85.610734,35.786775,-79.878094,-47.273736,69.914603,-99.679394,60.160912,43.491889,-74.642616,-1.077618,
18.982129,-50.274298,16.597571,17.298704,-82.234077,47.968741,15.013441,-25.671286,6.137331,-15.208996,
